0.029000	2.000000
0.030000	2.000000
0.031000	2.000000
0.032000	2.000000
0.033000	2.000000
0.034000	2.000000
0.035000	2.000000
0.036000	2.000000
0.037000	2.000000
0.038000	2.000000
0.039000	2.000000
0.040000	2.000000
0.041000	2.000000
0.042000	2.000000
0.043000	2.000000
0.044000	2.000000
0.045000	2.000000
0.046000	2.000000
0.047000	2.000000
0.048000	2.000000
0.049000	2.000000
0.050000	2.000000
0.051000	2.000000
0.052000	2.000000
0.053000	2.000000
0.054000	2.000000
0.055000	2.000000
0.056000	2.000000
0.057000	2.000000
0.058000	2.000000
0.059000	2.000000
0.060000	2.000000
0.061000	2.000000
0.062000	2.000000
0.063000	2.000000
0.064000	2.000000
0.065000	2.000000
0.066000	2.000000
0.067000	2.000000
0.068000	2.000000
0.069000	2.000000
0.070000	2.000000
0.071000	2.000000
0.072000	2.000000
0.073000	2.000000
0.074000	2.000000
0.075000	2.000000
0.076000	2.000000
0.077000	2.000000
0.078000	2.000000
0.079000	2.000000
0.080000	2.000000
0.081000	2.000000
0.082000	2.000000
0.083000	2.000000
0.084000	2.000000
0.085000	2.000000
0.086000	2.000000
0.087000	2.000000
0.088000	2.000000
0.089000	2.000000
0.090000	2.000000
0.091000	2.000000
0.092000	2.000000
0.093000	2.000000
0.094000	2.000000
0.095000	2.000000
0.096000	2.000000
0.097000	2.000000
0.098000	2.000000
0.099000	2.000000
0.100000	2.000000
0.010000	3.000000
0.011000	3.000000
0.012000	3.000000
0.013000	3.000000
0.014000	3.000000
0.015000	3.000000
0.016000	3.000000
0.017000	3.000000
0.018000	3.000000
0.019000	3.000000
0.020000	3.000000
0.021000	3.000000
0.022000	3.000000
0.023000	3.000000
0.024000	3.000000
0.025000	3.000000
0.026000	3.000000
0.027000	3.000000
0.028000	3.000000
0.029000	3.000000
0.030000	3.000000
0.031000	3.000000
0.032000	3.000000
0.033000	3.000000
0.034000	3.000000
0.035000	3.000000
0.036000	3.000000
0.037000	3.000000
0.038000	3.000000
0.039000	3.000000
0.040000	3.000000
0.041000	3.000000
0.042000	3.000000
0.043000	3.000000
0.044000	3.000000
0.045000	3.000000
0.046000	3.000000
0.047000	3.000000
0.048000	3.000000
0.049000	3.000000
0.050000	3.000000
0.051000	3.000000
0.052000	3.000000
0.053000	3.000000
0.054000	3.000000
0.055000	3.000000
0.056000	3.000000
0.057000	3.000000
0.058000	3.000000
0.059000	3.000000
0.060000	3.000000
0.061000	3.000000
0.062000	3.000000
0.063000	3.000000
0.064000	3.000000
0.065000	3.000000
0.066000	3.000000
0.067000	3.000000
0.068000	3.000000
0.069000	3.000000
0.070000	3.000000
0.071000	3.000000
0.072000	3.000000
0.073000	3.000000
0.074000	3.000000
0.075000	3.000000
0.076000	3.000000
0.077000	3.000000
0.078000	3.000000
0.079000	3.000000
0.080000	3.000000
0.081000	3.000000
0.082000	3.000000
0.083000	3.000000
0.084000	3.000000
0.085000	3.000000
0.086000	3.000000
0.087000	3.000000
0.088000	3.000000
0.089000	3.000000
0.090000	3.000000
0.091000	3.000000
0.092000	3.000000
0.093000	3.000000
0.094000	3.000000
0.095000	3.000000
0.096000	3.000000
0.097000	3.000000
0.098000	3.000000
0.099000	3.000000
0.100000	3.000000
0.010000	4.000000
0.011000	4.000000
0.012000	4.000000
0.013000	4.000000
0.014000	4.000000
0.015000	4.000000
0.016000	4.000000
0.017000	4.000000
0.018000	4.000000
0.019000	4.000000
0.020000	4.000000
0.021000	4.000000
0.022000	4.000000
0.023000	4.000000
0.024000	4.000000
0.025000	4.000000
0.026000	4.000000
0.027000	4.000000
0.028000	4.000000
0.029000	4.000000
0.030000	4.000000
0.031000	4.000000
0.032000	4.000000
0.033000	4.000000
0.034000	4.000000
0.035000	4.000000
0.036000	4.000000
0.037000	4.000000
0.038000	4.000000
0.039000	4.000000
0.040000	4.000000
0.041000	4.000000
0.042000	4.000000
0.043000	4.000000
0.044000	4.000000
0.045000	4.000000
0.046000	4.000000
0.047000	4.000000
0.048000	4.000000
0.049000	4.000000
0.050000	4.000000
0.051000	4.000000
0.052000	4.000000
0.053000	4.000000
0.054000	4.000000
0.055000	4.000000
0.056000	4.000000
0.057000	4.000000
0.058000	4.000000
0.059000	4.000000
0.060000	4.000000
0.061000	4.000000
0.062000	4.000000
0.063000	4.000000
0.064000	4.000000
0.065000	4.000000
0.066000	4.000000
0.067000	4.000000
0.068000	4.000000
0.069000	4.000000
0.070000	4.000000
0.071000	4.000000
0.072000	4.000000
0.073000	4.000000
0.074000	4.000000
0.075000	4.000000
0.076000	4.000000
0.077000	4.000000
0.078000	4.000000
0.079000	4.000000
0.080000	4.000000
0.081000	4.000000
0.082000	4.000000
0.083000	4.000000
0.084000	4.000000
0.085000	4.000000
0.086000	4.000000
0.087000	4.000000
0.088000	4.000000
0.089000	4.000000
0.090000	4.000000
0.091000	4.000000
0.092000	4.000000
0.093000	4.000000
0.094000	4.000000
0.095000	4.000000
0.096000	4.000000
0.097000	4.000000
0.098000	4.000000
0.099000	4.000000
0.100000	4.000000
